date,Energy (Wh),lightFixtures,KitchenTemp,KitchenHumidity,LivingRoomTemp,LivingRoomHumidity,LaundryTemp,LaundryHumidity,OfficeRoomTemp,OfficeRoomHumidity,BathRoomTemp,BathRoomHumidity,NorthSideTemp,NorthSideHumidity,IroningRoomTemp,BedRoom1Humidity,BedRoom1RoomTemp,BedRoom1Humidity.1,BedRoom2Temp,BedRoom2Humidity,OutsideTemp,Pressure,OutsideHumdity,Windspeed,Tdewpoint,RandomVariable1,RandomVariable2,Visibility
2016-02-07 17:50:00,80,10.0,,,,41.223333333333294,21.39,,,41.29,,53.9,7.73,,,34.826666666666696,22.5,45.1544444444444,19.2,43.06,7.7,747.0499999999997,66.0,,1.7,12.168453598860653,12.168453598860653,40.0
2016-02-07 18:00:00,60,10.0,,,,41.56666666666669,,43.26,18.79,41.29,,53.9,,60.8333333333333,19.29,34.8877777777778,22.50555555555561,44.8444444444444,19.2,42.933333333333294,7.599999999999999,747.0,66.0,8.0,1.6,25.9127251105383,25.9127251105383,40.0
2016-02-07 18:10:00,60,10.0,21.2,,,41.7225,,,18.79,41.29,18.89,,7.23,,19.29,34.9166666666667,22.516666666666694,44.71,19.1,42.76,7.5833333333333295,747.033333333333,,8.0,1.5833333333333302,25.062721944414076,25.062721944414076,40.0
2016-02-07 18:20:00,70,10.0,21.29,44.145,20.7,41.79,,43.326666666666696,18.79,41.245,18.89,,7.03,,,34.9277777777778,22.5,44.6327777777778,19.1,42.56666666666669,7.56666666666667,747.0666666666667,66.0,8.0,1.5666666666666698,33.72648940421641,33.72648940421641,40.0
2016-02-07 18:30:00,390,,21.39,43.6633333333333,,41.723333333333294,21.39,,18.7,41.2,18.89,53.9277777777778,7.06333333333333,,,34.9,22.481666666666694,44.548333333333304,19.1,42.3333333333333,7.55,747.1,66.0,8.0,,9.977006469853222,9.977006469853222,40.0
2016-02-07 18:40:00,350,,21.463333333333296,43.53,,41.53,,42.925,,41.2,,53.9888888888889,,,19.2,34.9833333333333,22.4022222222222,44.4333333333333,19.1,42.1266666666667,7.53333333333333,747.1333333333331,,8.0,,26.14763916935772,26.14763916935772,40.0
2016-02-07 18:50:00,270,,21.6,43.5,21.1,41.56,,42.8266666666667,18.7,41.09,18.89,53.9888888888889,,63.0933333333333,19.2,35.0,22.39,44.381666666666696,19.06666666666669,41.99,7.51666666666667,747.1666666666669,66.0,8.0,1.51666666666667,12.34893195796758,12.34893195796758,40.0
2016-02-07 19:00:00,260,,21.6,,,41.5,21.426666666666698,,18.7,41.09,,53.972222222222214,7.03,62.6266666666667,19.2,35.0,22.4327777777778,44.2611111111111,19.0,41.79,,747.2,66.0,,1.5,13.075552508234978,13.075552508234978,40.0
2016-02-07 19:10:00,180,10.0,,,,41.5,,42.933333333333294,18.7,41.06,18.89,,6.69,,,34.9833333333333,22.5,43.9988888888889,19.1,41.76,7.43333333333333,747.116666666667,,8.0,1.48333333333333,40.061090898234404,40.061090898234404,40.0
2016-02-07 19:20:00,100,,21.93,44.2,21.29,41.5,,43.1266666666667,,41.0,18.89,54.0,6.56333333333333,63.133333333333304,19.1,34.91111111111109,22.5,43.464444444444396,19.1,41.6266666666667,,747.033333333333,66.3333333333333,8.0,1.46666666666667,20.2838177094236,20.2838177094236,40.0
2016-02-07 19:30:00,280,,,44.0266666666667,21.426666666666698,41.5,21.7,43.2,18.7,41.0,18.89,54.0,6.56,63.326666666666696,19.1,34.9,22.5,43.2327777777778,19.1,41.4,7.3,746.95,,8.0,1.45,13.314983726013455,13.314983726013455,40.0
2016-02-07 19:40:00,260,,22.1,,,41.56,21.7,,,40.933333333333294,18.89,54.0,6.475,,,34.8755555555556,22.56111111111109,43.0244444444444,19.033333333333296,41.3266666666667,7.233333333333332,746.866666666667,66.6666666666667,,,2.510077110491693,2.510077110491693,40.0
2016-02-07 19:50:00,280,,,,21.6,41.466666666666704,,,,40.79,18.89,54.0,6.4,63.9,,34.9,22.6,42.845,19.0,41.2,,746.783333333333,66.8333333333333,8.0,1.4166666666666698,,40.59262258233503,40.0
2016-02-07 20:00:00,100,,22.1666666666667,43.2666666666667,,41.3266666666667,21.7,43.23,18.6,40.73,18.89,53.961111111111094,,64.5333333333333,,34.8205555555556,22.6,42.79,19.0,41.2,7.1,746.7,,8.0,1.4,20.5966655514203,20.5966655514203,40.0
2016-02-07 20:10:00,260,,22.23,42.9666666666667,,41.2,,43.23,18.6,40.73,18.89,53.892777777777795,6.19,65.2666666666667,,34.8572222222222,22.6,42.845,19.0,41.09,7.11666666666667,746.616666666667,,,1.46666666666667,,29.4725727639161,40.0
2016-02-07 20:20:00,190,,22.29,,,41.06666666666669,21.7,,18.7933333333333,40.99,18.89,53.775,,,19.016666666666698,34.80833333333331,22.538888888888888,42.747222222222206,19.0,,,746.533333333333,67.6666666666667,8.33333333333333,1.53333333333333,,1.8951020203530788,40.0
2016-02-07 20:30:00,100,,22.29,42.56,,41.06,21.7,,,40.966666666666704,18.89,53.6916666666667,6.09,,,34.79,22.445,42.4766666666667,19.0,41.045,7.15,746.45,68.0,8.5,1.6,14.368351723533126,14.368351723533126,40.0
2016-02-07 20:40:00,100,,22.356666666666694,,,41.0,21.7,43.06,20.15666666666669,40.7666666666667,18.89,53.6144444444444,6.19,67.33,,34.79,22.328888888888887,42.142777777777795,19.0,41.0,7.16666666666667,,68.3333333333333,8.66666666666667,1.6666666666666698,24.69151215627789,24.69151215627789,40.0
2016-02-07 20:50:00,90,30.0,22.39,,,41.06,,,,40.5,18.89,53.575,,67.26333333333329,19.0,34.845,22.275,41.9516666666667,19.0,,7.18333333333333,746.283333333333,,8.83333333333333,,14.590784057509156,14.590784057509156,40.0
2016-02-07 21:00:00,140,20.0,22.39,,,41.0,,43.0,,40.6333333333333,18.89,53.4833333333333,,,19.0,34.9,22.2044444444444,41.6722222222222,19.0,41.0,,746.2,69.0,9.0,1.8,48.00155403790997,48.00155403790997,40.0
2016-02-07 21:10:00,430,20.0,22.39,,21.7,41.09,,,,41.03,18.89,,,67.3333333333333,,34.9277777777778,22.1333333333333,41.545,19.0,41.0,7.26666666666667,746.116666666667,69.1666666666667,9.33333333333333,1.9166666666666696,31.47439199965447,31.47439199965447,40.0
2016-02-07 21:20:00,250,20.0,22.39,,,41.09,21.7,,20.1,41.09,18.89,,6.53,,19.0,35.0,22.0944444444444,41.4055555555556,18.89,,,746.033333333333,,9.66666666666667,,37.967395654413856,37.967395654413856,40.0
2016-02-07 21:30:00,90,20.0,22.39,,21.65,41.09,21.7,,,41.09,18.89,,6.656666666666671,,18.9877777777778,35.015,22.033333333333296,41.2422222222222,18.89,41.0,7.4,745.95,69.5,10.0,2.15,,11.27912332303822,40.0
2016-02-07 21:40:00,100,30.0,,,,41.1633333333333,21.7,,,41.26,18.89,53.045,6.8333333333333295,68.09,18.963333333333296,35.06,22.0,41.1938888888889,18.89,41.0,,,,10.333333333333297,,46.53496412793174,46.53496412793174,40.0
2016-02-07 21:50:00,90,,22.39,,21.6,41.09,,43.0,,41.2,,52.9833333333333,6.966666666666669,68.03,18.945,35.09,21.9694444444444,41.07722222222221,18.89,41.0,,745.783333333333,69.8333333333333,10.666666666666703,2.38333333333333,43.90092084649951,43.90092084649951,40.0
2016-02-07 22:00:00,90,,22.29,42.09,,41.09,21.7,,,40.66,18.89,,6.93333333333333,67.9666666666667,,35.1816666666667,21.89,41.045,18.89,40.9,7.599999999999999,745.7,70.0,11.0,2.5,45.5977140692994,45.5977140692994,40.0
2016-02-07 22:10:00,90,20.0,22.29,,,41.09,,,,40.466666666666704,,52.78722222222221,7.06,67.90000000000002,,35.20000000000001,21.89,41.015,18.89,40.9,7.666666666666669,745.533333333333,,11.333333333333295,2.5166666666666706,19.518060830887407,19.518060830887407,40.0
2016-02-07 22:20:00,70,,22.29,42.0,,41.06,,,21.1,40.8266666666667,18.89,52.6816666666667,7.19,,,35.25500000000001,21.806666666666693,40.927222222222206,18.89,40.9,,745.366666666667,,11.666666666666705,2.53333333333333,18.53579550515861,18.53579550515861,40.0
2016-02-07 22:30:00,60,,,,,40.933333333333294,21.7,43.09,21.033333333333296,40.9,20.103333333333303,,,67.0,,35.4505555555556,21.79,41.238333333333294,18.89,,7.8,745.2,,12.0,2.55,14.611255307681857,14.611255307681857,40.0
2016-02-07 22:40:00,60,20.0,,,,41.0,,,20.963333333333296,41.2666666666667,,,7.366666666666669,67.0,18.9205555555556,35.9244444444444,21.851111111111088,43.1633333333333,18.89,40.963333333333296,7.866666666666669,745.033333333333,,12.333333333333295,2.56666666666667,32.094191247597344,32.094191247597344,40.0
2016-02-07 22:50:00,60,,22.23,41.8266666666667,,41.1333333333333,,43.1266666666667,,41.52666666666669,20.9661111111111,88.58499999999998,7.43333333333333,,18.908333333333296,36.2633333333333,21.89,45.141111111111094,18.89,41.1633333333333,,744.866666666667,69.1666666666667,,2.583333333333329,,19.499866652768095,40.0
2016-02-07 23:00:00,60,20.0,22.2,41.79,,41.3266666666667,21.7,43.2,20.89,41.73,,,7.5,,18.9022222222222,36.504444444444395,21.9205555555556,46.243333333333304,18.89,41.463333333333296,,744.7,69.0,13.0,2.6,1.6900046612136064,1.6900046612136064,40.0
2016-02-07 23:10:00,70,,,,21.29,41.466666666666704,21.6666666666667,43.29,20.823333333333288,41.79,20.3361111111111,90.99611111111106,7.59,66.2333333333333,,36.6633333333333,21.9877777777778,47.1238888888889,18.89,,,744.5,70.6666666666667,13.0,2.8,29.19900930719449,29.19900930719449,37.5
2016-02-07 23:20:00,80,,22.2,,,41.5,,,20.89,42.06666666666669,,90.91555555555564,7.59,65.9666666666667,18.951111111111103,36.8588888888889,21.9572222222222,48.0733333333333,18.89,41.86,7.76666666666667,744.2999999999997,,13.0,3.0,,40.713979501742884,35.0
2016-02-07 23:30:00,90,30.0,,,,41.5,21.6,43.29,,42.2,20.03888888888889,90.65444444444441,,,,37.025,21.9694444444444,48.86277777777779,18.89,42.06,7.65,744.1,74.0,,3.2,28.614044911228124,28.614044911228124,32.5
2016-02-07 23:40:00,90,20.0,22.1,,,41.466666666666704,,43.3633333333333,,42.02666666666669,19.945,90.52,7.6233333333333295,,18.9327777777778,37.1083333333333,22.016666666666694,49.256666666666696,18.89,,,743.9,75.6666666666667,13.0,3.4,11.801598733291028,11.801598733291028,30.0
2016-02-07 23:50:00,90,20.0,22.1,,,41.4,,,,41.7666666666667,,90.23111111111106,,,,37.225,22.1277777777778,49.5,18.89,,7.416666666666669,743.7,77.3333333333333,13.0,,5.681567487772553,5.681567487772553,27.5
2016-02-08 00:00:00,80,20.0,22.066666666666695,41.863333333333294,21.1,41.433333333333294,,43.4666666666667,,41.6633333333333,19.77,90.0133333333333,,,,37.35722222222221,22.235,49.535,18.89,42.466666666666704,,743.5,79.0,13.0,3.8,,41.32609295193106,25.0
2016-02-08 00:10:00,50,,22.0,,,41.5,,,,41.39,19.765,,7.43333333333333,,,37.4277777777778,22.3177777777778,49.5338888888889,18.89,42.6266666666667,7.416666666666669,,,,3.7833333333333297,46.9986509415321,46.9986509415321,27.5
2016-02-08 00:20:00,20,0.0,22.0,42.1266666666667,,41.56,,,22.726666666666695,41.23,19.71,89.20999999999998,7.5,,,37.535,22.39,49.297777777777796,18.823333333333288,42.7,,743.266666666667,,,3.7666666666666715,1.533081103116274,1.533081103116274,30.0
2016-02-08 00:30:00,40,0.0,21.926666666666694,42.26,,41.5,,,22.533333333333296,41.43,19.6611111111111,88.8294444444444,7.59,70.4666666666667,,37.645,22.39,49.5338888888889,18.89,,7.65,743.15,,13.0,3.75,2.0562691264785826,2.0562691264785826,32.5
2016-02-08 00:40:00,40,0.0,21.963333333333296,,,41.73,21.426666666666698,43.4333333333333,22.26,41.53,,,,70.40000000000002,18.9144444444444,37.705,22.351111111111088,49.686666666666696,18.89,,7.76666666666667,743.033333333333,76.3333333333333,13.0,3.7333333333333294,,43.715487746521816,35.0
2016-02-08 00:50:00,50,,,42.29,20.9175,41.8975,21.39,,22.0725,41.6725,19.572222222222198,,7.72666666666667,70.23,18.945,37.735,22.29,49.78,18.89,43.53,7.883333333333329,742.9166666666669,75.6666666666667,13.0,,17.61101335287094,17.61101335287094,37.5
2016-02-08 01:00:00,50,,21.84,,,42.0225,,43.5225,,41.7,,85.34666666666669,,,,37.715,22.255,49.8383333333333,18.89,,8.0,742.7999999999997,75.0,13.0,,15.374263038393106,15.374263038393106,40.0
2016-02-08 01:10:00,50,,21.79,,20.89,42.1633333333333,,43.53,21.6666666666667,41.79,19.493888888888897,83.75944444444437,7.9,,18.908333333333296,37.800555555555604,22.22,50.0583333333333,18.89,43.9333333333333,7.95,742.5666666666667,76.3333333333333,12.833333333333295,3.916666666666672,43.5590943088755,43.5590943088755,40.0
2016-02-08 01:20:00,40,0.0,,,,42.2,21.39,43.53,,41.863333333333294,,82.38222222222218,7.9,,,37.8755555555556,22.22,50.1327777777778,18.89,,7.9,742.333333333333,77.6666666666667,12.666666666666705,4.133333333333328,46.152558014728136,46.152558014728136,40.0
2016-02-08 01:30:00,50,,21.79,,20.79,42.26,,43.59,21.356666666666698,41.933333333333294,19.39,,,,,37.9277777777778,22.2,50.1388888888889,18.89,,7.849999999999999,742.1,79.0,12.5,4.35,24.512640479952093,24.512640479952093,40.0
2016-02-08 01:40:00,40,0.0,,42.29,20.79,42.29,,,21.29,42.06,19.39,79.7588888888889,,75.9233333333333,,38.01,22.2,50.1927777777778,18.89,44.4666666666667,7.8,741.866666666667,80.3333333333333,12.333333333333295,4.56666666666667,24.61424802895636,24.61424802895636,40.0
2016-02-08 01:50:00,50,,,42.3266666666667,,42.363333333333294,,43.59,,42.1266666666667,,78.47944444444451,7.8,,,38.055,22.18888888888889,50.29222222222222,18.89,,7.75,741.6333333333331,81.6666666666667,,4.7833333333333306,9.251174866221843,9.251174866221843,40.0
2016-02-08 02:00:00,50,,21.7,,,42.433333333333294,,,,42.26,,77.27222222222218,7.763333333333329,,18.908333333333296,38.09611111111109,22.1055555555556,50.3938888888889,18.89,44.8633333333333,,741.4,,12.0,5.0,13.08564228238538,13.08564228238538,40.0
2016-02-08 02:10:00,50,,21.6666666666667,42.4,20.7,42.5,21.39,43.6266666666667,,42.3266666666667,19.29,,7.69,78.2,18.9205555555556,38.1633333333333,22.1,50.4333333333333,18.89,45.1266666666667,,741.233333333333,,,5.1,17.41236123489216,17.41236123489216,40.0
2016-02-08 02:20:00,50,,,42.4,,42.59,,,20.89,42.4,,75.5861111111111,7.8333333333333295,,18.9205555555556,38.275,22.05,50.465,18.89,45.26,,,,12.0,,34.54267407068983,34.54267407068983,40.0
2016-02-08 02:30:00,40,0.0,,,,42.6633333333333,,,,42.433333333333294,19.205,74.47944444444451,,78.18999999999998,,38.345,22.011111111111088,50.62055555555561,18.89,,7.9,740.9,,12.0,5.3,7.018615491688252,7.018615491688252,40.0
2016-02-08 02:40:00,40,0.0,21.6,,,42.7,,43.53,,42.5,19.2,,8.03333333333333,78.09999999999998,,38.4,21.99388888888889,50.885,18.963333333333296,45.6633333333333,7.966666666666669,740.733333333333,,,5.4,23.83880215929821,23.83880215929821,40.0
2016-02-08 02:50:00,40,,21.566666666666695,42.59,,42.7,21.463333333333296,,,42.59,,,,,18.9327777777778,38.45,21.945,51.3977777777778,18.945,,8.03333333333333,740.5666666666667,83.8333333333333,,5.5,41.63099050056189,41.63099050056189,40.0
2016-02-08 03:00:00,40,,,,,42.79,21.426666666666698,,20.6,42.59,19.15,,8.22666666666667,78.59,18.9205555555556,38.5,21.89611111111111,51.7366666666667,19.0,,,740.4,84.0,12.0,5.6,13.279319112189114,13.279319112189114,40.0
2016-02-08 03:10:00,50,,21.5,42.73,,42.79,,,20.5,42.73,19.1,,8.359999999999998,,,38.53,21.89,51.8483333333333,19.0,46.26,,740.1666666666669,,11.833333333333295,5.8333333333333295,38.7617366737686,38.7617366737686,42.8333333333333
2016-02-08 03:20:00,50,0.0,,42.73,,42.9,21.463333333333296,43.56,20.5,42.79,19.1,,8.46333333333333,,,38.585,21.89,52.078333333333305,19.0,46.4333333333333,,739.9333333333328,,,6.06666666666667,9.274746209848672,9.274746209848672,45.666666666666686
2016-02-08 03:30:00,50,,21.39,,,42.9,,,,42.79,19.1,69.4894444444444,,,18.9205555555556,38.62055555555561,21.89,52.335,19.0,,8.099999999999998,739.7,,11.5,,19.511676393449303,19.511676393449303,48.5
2016-02-08 03:40:00,50,,,,,42.9,,,,42.863333333333294,19.1,,,,,38.705,21.851111111111088,52.4811111111111,19.0,46.73,8.099999999999998,739.466666666667,,11.333333333333295,6.5333333333333306,49.60125311044976,49.60125311044976,51.3333333333333
2016-02-08 03:50:00,40,0.0,21.356666666666698,42.933333333333294,20.5,42.9666666666667,,,20.29,42.933333333333294,,67.8761111111111,,90.3966666666667,,38.79222222222221,21.79,52.5755555555556,19.0,46.8633333333333,,739.233333333333,,,6.76666666666667,7.339796249289062,7.339796249289062,54.166666666666686
2016-02-08 04:00:00,40,,21.29,43.0,20.5,43.09,,,,43.045,19.072222222222198,,,92.23,,38.875,21.79,52.803888888888906,19.0,,8.099999999999998,739.0,93.0,11.0,7.0,8.557288325391708,8.557288325391708,57.0
2016-02-08 04:10:00,50,,21.29,43.145,,43.09,,43.7675,20.2,43.06,19.061111111111085,66.6311111111111,8.099999999999998,93.02333333333328,,38.9888888888889,21.78,53.1238888888889,19.0,,8.0,739.033333333333,92.6666666666667,10.5,6.85,6.633213732857258,6.633213732857258,51.166666666666686
2016-02-08 04:20:00,40,0.0,21.29,43.326666666666696,,43.1633333333333,,,,43.23,19.016666666666698,,8.189999999999998,,18.896111111111104,39.055,21.755,53.275,19.0,47.2666666666667,,739.0666666666667,,10.0,6.7,35.59854145860299,35.59854145860299,45.3333333333333
2016-02-08 04:30:00,40,0.0,,,,43.29,,,,43.29,,,,,18.9572222222222,39.145,21.73,53.29,19.0,,7.8,739.1,,9.5,,45.59258749941363,45.59258749941363,39.5
2016-02-08 04:40:00,50,0.0,21.2,43.4633333333333,20.39,43.3633333333333,,43.79,,43.4,19.0222222222222,,7.6633333333333296,,,39.2,21.72,53.215,19.0,,7.7,,91.6666666666667,9.0,6.4,20.814092177897688,20.814092177897688,33.66666666666669
2016-02-08 04:50:00,50,,21.2,,,43.29,21.7,43.826666666666696,,43.4666666666667,,,7.463333333333329,,,39.265,21.7,53.225,19.0,47.79,7.599999999999999,739.1666666666669,,,,39.241773751564324,39.241773751564324,27.8333333333333
2016-02-08 05:00:00,50,,,,,43.3633333333333,21.7,43.9,20.0,43.4333333333333,,64.52833333333331,7.73,,,39.308333333333294,21.7,53.29,19.0,,,739.2,91.0,8.0,6.1,7.718674337957053,7.718674337957053,22.0
2016-02-08 05:10:00,50,,21.1666666666667,,20.29,43.4,,44.0,,43.5,,64.2927777777778,7.8,,,39.4,21.7,53.29,19.0,47.9666666666667,7.56666666666667,739.116666666667,,7.8333333333333295,6.16666666666667,0.6145958905108273,0.6145958905108273,25.0
2016-02-08 05:20:00,40,,21.2,,,43.4666666666667,,,20.0,43.53,,,7.866666666666669,,18.9022222222222,39.4,21.6611111111111,53.27,19.0,48.0,7.633333333333329,739.033333333333,,,6.23333333333333,4.111772240139544,4.111772240139544,28.0
2016-02-08 05:30:00,20,,21.2,,,43.53,21.73,44.0,19.926666666666698,43.59,19.0,,,,18.9144444444444,39.47222222222221,21.6222222222222,53.3205555555556,19.0,48.06,,738.95,91.0,7.5,6.3,,25.95465015619993,31.0
2016-02-08 05:40:00,30,,21.1,,20.29,43.59,,44.0,,43.7,,,7.8333333333333295,,18.9327777777778,39.51,21.6222222222222,53.5033333333333,19.0,,,738.866666666667,91.0,,6.36666666666667,3.414625127334148,3.414625127334148,34.0
2016-02-08 05:50:00,20,,21.1,,,43.59,21.7,44.0,,43.76,19.0,,7.559999999999999,95.59,,39.575,21.6,53.5,19.06666666666669,,7.8333333333333295,,,7.166666666666671,6.43333333333333,40.52961671259253,40.52961671259253,37.0
2016-02-08 06:00:00,40,,21.1,43.9333333333333,20.26,43.6633333333333,,44.0,,43.79,,63.1022222222222,,95.59,,39.59,21.6,53.5994444444444,19.1,48.5,7.9,738.7,,7.0,6.5,,3.9927720441482952,40.0
2016-02-08 06:10:00,40,0.0,21.1,,20.26,43.7,21.7,,19.89,43.79,19.0,,,,18.89,39.62055555555561,21.6,53.59,19.033333333333296,48.4633333333333,,738.6833333333328,88.8333333333333,7.5,6.35,7.735948951449242,7.735948951449242,37.3333333333333
2016-02-08 06:20:00,50,,21.1,44.03,,43.7,,,,43.826666666666696,,62.726666666666695,7.43333333333333,,,39.7,21.6,53.555,19.1,48.59,8.36666666666667,738.6666666666669,86.6666666666667,8.0,6.2,3.3648075070232166,3.3648075070232166,34.66666666666669
2016-02-08 06:30:00,50,,,,,43.7,,,19.79,43.9,,62.5694444444444,7.53,,18.89,39.7,21.572222222222198,53.45,19.0,48.53,8.599999999999998,738.65,,,6.05,21.852491225581613,21.852491225581613,32.0
2016-02-08 06:40:00,60,,21.0,44.03,20.2,43.7,,,,43.9,18.9572222222222,62.3805555555556,7.59,95.5,,39.755,21.5222222222222,53.24722222222221,19.06666666666669,48.6633333333333,8.83333333333333,738.6333333333331,82.3333333333333,9.0,,37.68447296461089,37.68447296461089,29.3333333333333
2016-02-08 06:50:00,50,0.0,21.0,,,43.7,,44.2,,43.9666666666667,18.9022222222222,62.215,,,,39.79,21.5,53.1022222222222,19.06666666666669,48.7,9.06666666666667,738.616666666667,,9.5,,0.6081297295168041,0.6081297295168041,26.666666666666693
2016-02-08 07:00:00,40,,21.0,,,43.76,,44.2,,43.9333333333333,,,7.9,,18.89,39.79,21.5,53.085,19.06666666666669,48.76,9.3,738.6,78.0,10.0,5.6,20.321042835712444,20.321042835712444,24.0
2016-02-08 07:10:00,40,0.0,21.0,,,43.826666666666696,,44.23,,44.045,,,,95.8,18.89,39.79,21.5,53.055,19.1,,,738.5666666666667,78.5,9.83333333333333,5.5833333333333295,20.582640531938523,20.582640531938523,24.666666666666693
2016-02-08 07:20:00,40,,,,20.1,43.845,,,,44.06,18.89,,7.83,,18.89,39.79,21.5,53.09,19.1,,9.06666666666667,,79.0,9.66666666666667,5.56666666666667,,48.860176466405385,25.3333333333333
2016-02-08 07:30:00,50,0.0,,,,43.9666666666667,,,,44.09,,61.74722222222221,7.763333333333329,,18.89,39.79,21.481666666666694,53.048333333333304,19.1,49.0,8.949999999999998,738.5,79.5,9.5,5.55,11.070340906735508,11.070340906735508,26.0
2016-02-08 07:40:00,40,0.0,,44.26,,44.0,,,19.6333333333333,44.03,18.89,61.6022222222222,,,18.89,39.85722222222221,21.4327777777778,52.9438888888889,19.1,49.0,8.83333333333333,738.466666666667,,9.33333333333333,,36.835555348079644,36.835555348079644,26.666666666666693
2016-02-08 07:50:00,60,,20.89,,20.1,44.0,,44.3633333333333,,44.09,,,7.72666666666667,95.59,18.89,39.8694444444444,21.408333333333296,52.923333333333304,19.1,,8.71666666666667,738.4333333333328,,9.16666666666667,5.51666666666667,,41.18765974417329,27.3333333333333
2016-02-08 08:00:00,80,,20.89,44.3633333333333,,44.0,21.7,44.29,19.6666666666667,44.296666666666695,18.89,60.428888888888906,7.626666666666669,,,39.6816666666667,21.39,52.565,19.1,49.03,8.599999999999998,738.4,,9.0,5.5,47.517196787521236,47.517196787521236,28.0
2016-02-08 08:10:00,70,,20.89,,20.1,43.86,,,20.13,44.3633333333333,18.981666666666698,57.983888888888906,,,18.82888888888889,39.396666666666704,21.373333333333296,52.063888888888904,19.1,48.93,8.61666666666667,738.5,79.6666666666667,,,4.92619345895946,4.92619345895946,30.0
2016-02-08 08:20:00,90,0.0,20.89,,,43.7,21.6,,,44.1566666666667,,,7.19,94.4,,39.2055555555556,21.37888888888889,51.477777777777796,19.1,,,738.6,,,5.0333333333333306,,34.6209475188516,32.0
2016-02-08 08:30:00,70,0.0,20.89,45.0966666666667,20.1,43.7,21.6,,20.86,43.8633333333333,19.088888888888896,55.493333333333304,7.263333333333329,,,38.96,21.323333333333288,51.027222222222214,19.1,48.4666666666667,8.65,738.7,,10.0,4.8,,14.211319352034481,34.0
2016-02-08 08:40:00,60,,20.963333333333296,45.0966666666667,20.1,43.826666666666696,,,,43.79,19.1,54.7655555555556,7.3,,18.79,38.793333333333294,21.29,50.6133333333333,19.1,,8.66666666666667,,,10.333333333333297,,40.05375171545892,40.05375171545892,36.0
2016-02-08 08:50:00,60,20.0,,45.2233333333333,,43.9,21.6,,,43.6,,54.165,,,,38.645,21.28,50.2905555555556,19.1,47.93,8.68333333333333,,,,,41.589735739398755,41.589735739398755,38.0
2016-02-08 09:00:00,60,20.0,,,20.1,43.76,,43.79,,43.1933333333333,19.1,53.6494444444444,7.5,91.95666666666668,18.77,38.575,21.245,49.865,19.1,47.6566666666667,,739.0,73.0,,4.1,33.99192792130633,33.99192792130633,40.0
2016-02-08 09:10:00,60,,,44.9666666666667,20.1,43.6266666666667,21.5,,21.463333333333296,43.0266666666667,,,7.5,,18.79,38.4833333333333,21.21,49.4527777777778,19.0,,8.68333333333333,738.95,73.5,,4.18333333333333,20.8019716083072,20.8019716083072,40.0
2016-02-08 09:20:00,60,,20.89,,,43.4666666666667,,,21.39,42.9,19.116666666666696,52.9316666666667,7.563333333333333,91.8666666666667,18.79,38.41111111111109,21.21,49.2383333333333,19.0,46.7666666666667,,,,10.0,4.26666666666667,,17.19108745455742,40.0
2016-02-08 09:30:00,300,,,,,43.326666666666696,,,,42.863333333333294,19.1,,,,18.77,38.4,21.2,49.1816666666667,19.0,46.4333333333333,8.65,738.85,74.5,9.5,4.35,14.843733829911795,14.843733829911795,40.0
2016-02-08 09:40:00,360,,20.89,,,43.36,,,21.323333333333288,42.863333333333294,,54.0033333333333,7.9,91.3,,38.308333333333294,21.1944444444444,49.1022222222222,19.0,46.2233333333333,8.63333333333333,,75.0,9.0,4.43333333333333,,41.106680268421776,40.0
2016-02-08 09:50:00,160,20.0,20.89,,20.1,43.5,,,21.29,42.79,19.00555555555561,54.4244444444444,,90.63333333333328,18.755,38.29,21.1666666666667,49.025,19.0,46.03,8.61666666666667,738.75,,8.5,4.51666666666667,25.043992802966386,25.043992802966386,40.0
2016-02-08 10:00:00,110,,20.89,,,43.4,,,,42.79,19.0,54.6877777777778,,,,38.275,21.1333333333333,48.9444444444444,19.0,,8.599999999999998,738.7,,8.0,4.6,,24.839315062854446,40.0
2016-02-08 10:10:00,80,,20.89,45.06,,43.4,,43.53,21.29,42.79,19.0,,,87.42,,38.2,21.111111111111104,49.0338888888889,19.0,,,738.7999999999997,,8.5,4.61666666666667,18.218096578493714,18.218096578493714,43.8333333333333
2016-02-08 10:20:00,80,,20.89,,,43.29,,,,42.8175,19.0,,8.56666666666667,,18.735,38.1938888888889,21.1722222222222,49.17722222222221,19.0,45.5266666666667,,738.9,,9.0,,42.46907405322417,42.46907405322417,47.666666666666686
2016-02-08 10:30:00,70,,,,,43.195,21.426666666666698,,21.23,42.6333333333333,,54.921666666666695,8.66666666666667,,,38.1266666666667,21.188888888888897,49.2,19.0,45.326666666666696,8.3,739.0,,9.5,4.65,15.676628809887918,15.676628809887918,51.5
2016-02-08 10:40:00,80,,20.89,44.73,,43.03,21.39,,,42.26,,,8.859999999999998,,18.71,38.055,21.111111111111104,49.12777777777779,19.0,45.1633333333333,,739.1,,10.0,4.66666666666667,10.605419741477816,10.605419741477816,55.3333333333333
2016-02-08 10:50:00,100,0.0,20.89,,,42.863333333333294,21.39,,,42.1266666666667,18.89,,8.89,75.96666666666668,18.71,37.95,21.1333333333333,48.9294444444444,19.0,45.03,,739.2,79.3333333333333,10.5,4.68333333333333,29.289672931190577,29.289672931190577,59.1666666666667
